datetime,price_usd,hashrate
2016-07-12,649.33,1516960.89071344
2016-07-13,664.5,1379055.35519404
2016-07-14,652.87,1506352.77259656
2016-07-15,659.12,1432095.94577842
2016-07-16,663.19,1665474.54434972
2016-07-17,661.32,1580609.5994147
2016-07-18,679.58,1581302.69929601
2016-07-19,673.46,1358434.53362342
2016-07-20,674.95,1591915.46908995
2016-07-21,667.5,1411498.38259309
2016-07-22,664.0,1369047.30341735
2016-07-23,649.75,1390272.84300522
2016-07-24,655.53,1337208.99403555
2016-07-25,661.48,1400885.61279915
2016-07-26,654.98,1369047.30341735
2016-07-27,651.16,1358434.53362342
2016-07-28,655.37,1453949.46176882
2016-07-29,655.54,1560077.15970815
2016-07-30,654.88,1262919.60547802
2016-07-31,654.68,1634366.54826568
2016-08-01,623.91,1623753.77847174
2016-08-02,605.56,1555605.72192362
2016-08-03,530.74,1686075.87924624
2016-08-04,564.01,1535533.39002783
2016-08-05,577.44,1696112.04519414
2016-08-06,572.72,1676039.71329835
2016-08-07,589.5,1485352.56028836
2016-08-08,592.56,1495388.72623625
2016-08-09,591.69,1254520.74348679
2016-08-10,584.98,1525497.22407993
2016-08-11,591.5,1505424.89218414
2016-08-12,586.01,1495388.72623625
2016-08-13,585.91,1645931.21545466
2016-08-14,583.34,1645931.21545466
2016-08-15,567.34,1577645.90337332
2016-08-16,565.69,1469587.96478611
2016-08-17,574.94,1329112.64462273
2016-08-18,570.92,1664092.25424309
2016-08-19,570.3,1664092.25424309
2016-08-20,572.84,1685703.84196053
2016-08-21,577.52,1761344.39897158
2016-08-22,577.24,1718121.2235367
2016-08-23,583.3,1588451.69723204
2016-08-24,581.98,1653286.46038437
2016-08-25,578.75,1404753.20163378
2016-08-26,575.75,1426364.78935122
2016-08-27,577.77,1556034.31565588
2016-08-28,567.2,1642480.66652565
2016-08-29,573.2,1635101.5230873
2016-08-30,571.5,1810682.89469399
2016-08-31,575.97,1481467.82293144
2016-09-01,570.76,1547310.83728395
2016-09-02,571.0,1678996.86598897
2016-09-03,572.0,1382703.30140268
2016-09-04,595.01,1964316.59484984
2016-09-05,603.95,1536337.00155853
2016-09-06,604.99,1492441.65865686
2016-09-07,608.16,1668023.03026355
2016-09-08,615.33,1580232.34446021
2016-09-09,625.06,1569258.50873479
2016-09-10,622.0,1700944.53743981
2016-09-11,621.65,1799709.05896857
2016-09-12,604.02,1829872.71366204
2016-09-13,608.01,1863551.35256379
2016-09-14,608.82,1751289.22289128
2016-09-15,608.99,1728836.79695677
2016-09-16,606.72,1571669.81541525
2016-09-17,607.04,1829872.71366204
2016-09-18,604.09,1627800.88025151
2016-09-19,607.31,1493086.32464449
2016-09-20,608.66,1717610.58398952
2016-09-21,605.5,1863551.35256379
2016-09-22,595.46,1582896.0283825
2016-09-23,594.08,1526764.96354624
2016-09-24,600.7,1874777.56553105
2016-09-25,599.33,2230413.26476147
2016-09-26,598.98,1834694.78230379
2016-09-27,606.79,2026558.28894994
2016-09-28,604.26,1774737.43647687
2016-09-29,603.85,1714780.09064995
2016-09-30,604.13,1702788.62148456
2016-10-01,608.38,1882660.65896533
2016-10-02,612.98,1690797.15231918
2016-10-03,608.6,1822703.31313841
2016-10-04,612.98,1894652.12813071
2016-10-05,607.18,2002575.35061917
2016-10-06,608.0,1930626.53562686
2016-10-07,609.41,1726771.55981533
2016-10-08,614.74,2171858.80432592
2016-10-09,614.46,2056197.68456892
2016-10-10,613.06,1606404.44106947
2016-10-11,614.77,1786321.73846925
2016-10-12,638.3,1863429.15164058
2016-10-13,635.16,1644958.14765514
2016-10-14,634.02,1747768.03188358
2016-10-15,638.2,1824875.44505492
2016-10-16,636.86,1670660.61871225
2016-10-17,638.97,1606404.44106947
2016-10-18,635.54,1991941.50692614
2016-10-19,635.95,1619255.67659802
2016-10-20,627.72,1722065.56082647
2016-10-21,628.89,2107602.62668314
2016-10-22,629.0,1878507.28210418
2016-10-23,653.25,1815470.12498659
2016-10-24,649.69,1802862.69356308
2016-10-25,643.93,1752432.967869
2016-10-26,651.45,1752432.967869
2016-10-27,674.63,2042403.89060992
2016-10-28,685.0,1916329.57637474
2016-10-29,685.91,1878507.28210418
2016-10-30,712.0,2130655.91057455
2016-10-31,697.23,1853292.41925715
2016-11-01,697.01,1815470.12498659
2016-11-02,726.6,1676788.3793279
2016-11-03,741.12,1966759.30206881
2016-11-04,683.69,1462462.04512809
2016-11-05,702.71,1885928.48644027
2016-11-06,703.48,1949214.67726041
2016-11-07,709.96,1847956.77194818
2016-11-08,703.23,2139073.24972084
2016-11-09,708.15,1860614.01011221
2016-11-10,721.5,2126416.01155681
2016-11-11,714.48,2063129.82073667
2016-11-12,716.2,2126416.01155681
2016-11-13,702.28,1809985.0574561
2016-11-14,700.38,2177044.96421293
2016-11-15,705.03,1974529.15358847
2016-11-16,711.73,2177044.96421293
2016-11-17,739.42,2012500.86808055
2016-11-18,736.84,2073243.13718006
2016-11-19,748.98,1989192.73972682
2016-11-20,750.71,1807083.54524478
2016-11-21,727.09,1961175.94057573
2016-11-22,736.97,1877125.54312249
2016-11-23,749.26,2059234.73760452
2016-11-24,740.17,2297377.53038872
2016-11-25,735.64,2129276.73548223
2016-11-26,737.07,2157293.53463331
2016-11-27,729.91,2017209.5388779
2016-11-28,727.31,2297377.53038872
2016-11-29,729.45,2115268.33590669
2016-11-30,730.02,1989192.73972682
2016-12-01,742.05,2045226.33802898
2016-12-02,750.81,2052749.31684044
2016-12-03,769.99,2451895.01733719
2016-12-04,762.97,2109770.13119712
2016-12-05,762.0,2166790.94555379
2016-12-06,750.59,2138280.53837545
2016-12-07,758.99,2494660.6281047
2016-12-08,766.48,2238066.96349964
2016-12-09,767.28,1924452.48453791
2016-12-10,769.08,1881686.8737704
2016-12-11,772.28,2679978.2747639
2016-12-12,768.19,2223811.75991047
2016-12-13,777.99,2537426.23887221
2016-12-14,778.49,1981473.29889459
2016-12-15,777.09,1958064.6377955
2016-12-16,775.88,2050571.62855749
2016-12-17,781.32,2235585.61008148
2016-12-18,787.28,2173914.28290682
2016-12-19,788.67,2343510.43263714
2016-12-20,791.03,2127660.78752582
2016-12-21,801.51,2451435.25519279
2016-12-22,834.97,2451435.25519279
2016-12-23,860.18,2343510.43263714
2016-12-24,913.93,2112242.95573216
2016-12-25,892.6,2574777.90954212
2016-12-26,890.99,2189332.11470048
2016-12-27,896.82,2405181.7598118
2016-12-28,930.34,2589949.6705277
2016-12-29,975.89,2368856.40597046
2016-12-30,970.35,2479403.03824908
2016-12-31,958.12,2337271.65389085
2017-01-01,964.84,2463610.66220928
2017-01-02,997.36,2526780.16636849
2017-01-03,1013.42,2589949.6705277
2017-01-04,1037.83,2432025.91012967
2017-01-05,1109.16,2210932.64557243
2017-01-06,999.65,2542572.54240829
2017-01-07,891.95,2195140.26953263
2017-01-08,906.16,2637326.79864711
2017-01-09,910.49,2147763.14141322
2017-01-10,896.92,2679581.83959097
2017-01-11,903.66,2562350.13410886
2017-01-12,780.92,2897297.86405773
2017-01-13,805.52,2528855.36111398
2017-01-14,825.0,2880550.47756029
2017-01-15,819.55,2796813.54507307
2017-01-16,822.01,2830308.31806796
2017-01-17,830.56,2646087.06659608
2017-01-18,906.6,2528855.36111398
2017-01-19,885.44,2914045.25055518
2017-01-20,903.1,3165256.04801683
2017-01-21,895.64,3031276.95603728
2017-01-22,921.99,3398969.89226469
2017-01-23,922.33,2715269.05186662
2017-01-24,919.97,2910612.14912321
2017-01-25,883.59,2930146.45884887
2017-01-26,893.14,3066886.62692848
2017-01-27,915.05,3320832.65336205
2017-01-28,918.01,2969215.07830019
2017-01-29,918.62,3262229.72418507
2017-01-30,912.19,2852009.21994623
2017-01-31,920.0,2832474.91022057
2017-02-01,964.1,3750587.46732655
2017-02-02,983.42,3066886.62692848
2017-02-03,1008.67,2910612.14912321
2017-02-04,1015.65,3043000.84286989
2017-02-05,1034.07,3336807.82080216
2017-02-06,1011.08,2623276.58868094
2017-02-07,1023.96,3168918.11912658
2017-02-08,1052.84,3063987.05557934
2017-02-09,1050.7,3546669.94789663
2017-02-10,985.34,3105959.48099823
2017-02-11,997.59,2917083.5666132
2017-02-12,1012.46,2959055.9920321
2017-02-13,1000.74,3420752.67163994
2017-02-14,1001.2,3546669.94789663
2017-02-15,1007.08,2917083.5666132
2017-02-16,1011.25,3189904.33183602
2017-02-17,1035.2,3168918.11912658
2017-02-18,1054.55,3330515.74407375
2017-02-19,1056.0,2936112.56385449
2017-02-20,1050.87,3242870.59291391
2017-02-21,1084.06,3023757.71501432
2017-02-22,1125.0,3045669.00280428
2017-02-23,1130.01,3286693.16849383
2017-02-24,1187.41,3637273.77313317
2017-02-25,1180.14,3659185.06092313
2017-02-26,1150.37,3900209.22661268
2017-02-27,1180.46,3155225.44175408
2017-02-28,1194.17,3352427.03186371
2017-03-01,1190.89,3155225.44175408
2017-03-02,1224.98,3440072.18302354
2017-03-03,1257.6,3458650.32318652
2017-03-04,1287.0,3069265.84971519
2017-03-05,1262.2,3367030.44707561
2017-03-06,1271.04,3252505.60193699
2017-03-07,1279.5,3504460.26124197
2017-03-08,1233.88,3252505.60193699
2017-03-09,1155.11,3389935.41610334
2017-03-10,1192.09,3573175.16832514
2017-03-11,1104.94,3412840.38513106
2017-03-12,1176.59,3550270.19929742
2017-03-13,1227.68,3321220.50902016
2017-03-14,1240.72,3573175.16832514
2017-03-15,1246.72,3252505.60193699
2017-03-16,1257.0,3504460.26124197
2017-03-17,1170.2,3641704.83720129
2017-03-18,1068.3,3712647.13922469
2017-03-19,967.69,3925474.04529489
2017-03-20,1010.99,3216051.02506088
2017-03-21,1031.5,3357935.62910768
2017-03-22,1113.0,3807236.87525589
2017-03-23,1030.2,3499820.23315448
2017-03-24,1029.99,4161948.3853729
2017-03-25,927.93,3145108.72303748
2017-03-26,961.81,3925474.04529489
2017-03-27,959.47,3121461.28902967
2017-03-28,1041.04,3665352.27120909
2017-03-29,1042.77,3263345.89307648
2017-03-30,1039.77,4073274.03319987
2017-03-31,1034.74,3352999.96635355
2017-04-01,1073.09,3278488.85599014
2017-04-02,1082.81,3924251.81247304
2017-04-03,1079.99,4371318.47465352
2017-04-04,1146.98,3104629.59847551
2017-04-05,1141.23,4023599.95962426
2017-04-06,1133.53,3651044.4078072
2017-04-07,1193.73,4023599.95962426
2017-04-08,1190.22,3402674.03992916
2017-04-09,1184.03,3949088.84926085
2017-04-10,1206.18,3675881.444595
2017-04-11,1209.99,4147785.14356328
2017-04-12,1219.09,3526859.22386818
2017-04-13,1212.17,3287972.00662321
2017-04-14,1174.43,3598646.52693406
2017-04-15,1170.36,3909321.04724491
2017-04-16,1190.5,3779873.33044872
2017-04-17,1161.1,3572756.98357482
2017-04-18,1176.97,3779873.33044872
2017-04-19,1201.2,3702204.70037101
2017-04-20,1205.0,3598646.52693406
2017-04-21,1236.63,4323553.74099272
2017-04-22,1243.61,3753983.78708949
2017-04-23,1233.24,3961100.13396339
2017-04-24,1240.84,3210303.37654549
2017-04-25,1253.57,3831652.4171672
2017-04-26,1272.67,3961100.13396339
2017-04-27,1288.02,3814281.63369607
2017-04-28,1330.33,3528859.19852154
2017-04-29,1330.7,4488916.48047225
2017-04-30,1333.0,3918071.61012318
2017-05-01,1354.8,3892124.1160164
2017-05-02,1390.86,4099704.06887061
2017-05-03,1447.55,3425069.22209443
2017-05-04,1501.0,4359179.00993837
2017-05-05,1537.23,3347226.73977411
2017-05-06,1518.75,4359179.00993837
2017-05-07,1554.04,4333231.51583159
2017-05-08,1558.74,4670548.93921968
2017-05-09,1651.1,4021861.58655028
2017-05-10,1720.26,4119773.00240534
2017-05-11,1774.52,3757901.04949136
2017-05-12,1829.0,4286790.82682718
2017-05-13,1692.88,4398136.0431084
2017-05-14,1770.8,4565153.86753024
2017-05-15,1780.0,4732171.69195208
2017-05-16,1717.91,3674392.13728044
2017-05-17,1708.99,4314627.13089748
2017-05-18,1783.98,3952755.1779835
2017-05-19,1879.99,4565153.86753024
2017-05-20,1957.38,4592990.17160055
2017-05-21,2008.84,4091936.69833503
2017-05-22,2017.55,4064100.39426473
2017-05-23,2099.98,4976737.78165219
2017-05-24,2256.32,4562009.63318118
2017-05-25,2421.49,4828620.58576969
2017-05-26,2277.01,4532386.19400468
2017-05-27,2279.82,4976737.78165219
2017-05-28,2047.76,4887867.46412269
2017-05-29,2177.38,4473139.31565167
2017-05-30,2290.02,5302595.6125937
2017-05-31,2204.89,4858244.02494618
2017-06-01,2298.01,5035984.6600052
2017-06-02,2409.93,4325022.11976917
2017-06-03,2488.98,5687700.32188822
2017-06-04,2541.29,5432357.04184814
2017-06-05,2529.53,5533581.08610618
2017-06-06,2699.12,5094943.56098801
2017-06-07,2872.3,5567322.4341922
2017-06-08,2683.03,5567322.4341922
2017-06-09,2809.01,5094943.56098801
2017-06-10,2825.14,4757530.08012788
2017-06-11,2898.63,4926236.82055794
2017-06-12,2954.96,4959978.16864396
2017-06-13,2656.97,4757530.08012788
2017-06-14,2706.0,4723788.73204186
2017-06-15,2445.0,5162426.25716004
2017-06-16,2424.8,4993719.51672997
2017-06-17,2477.94,5129905.64429561
2017-06-18,2629.76,5129905.64429561
2017-06-19,2522.0,5342177.6019906
2017-06-20,2600.0,4882255.02698479
2017-06-21,2740.0,4953012.34621645
2017-06-22,2658.69,4917633.68660062
2017-06-23,2713.48,5660585.53853309
2017-06-24,2685.05,5165284.30391144
2017-06-25,2557.0,4316196.47313148
2017-06-26,2502.03,5023769.66544811
2017-06-27,2430.0,4634604.40967396
2017-06-28,2558.11,5554449.55968559
2017-06-29,2558.3,4245439.15389981
2017-06-30,2541.69,5448313.58083809
2017-07-01,2476.63,5802100.17699641
2017-07-02,2421.26,6622798.79067395
2017-07-03,2512.71,5988701.03412006
2017-07-04,2549.93,5389830.93070805
2017-07-05,2598.89,5248920.31814053
2017-07-06,2600.0,5002326.74614734
2017-07-07,2599.67,5213692.66499864
2017-07-08,2502.86,5812562.76841065
2017-07-09,2555.14,4861416.13357982
2017-07-10,2509.58,6939847.66895089
2017-07-11,2327.09,6094383.99354571
2017-07-12,2310.93,6235294.60611324
2017-07-13,2388.0,5530741.54327559
2017-07-14,2338.49,5559049.84406697
2017-07-15,2216.1,5079131.8719173
2017-07-16,1972.29,6518885.7883663
2017-07-17,1910.96,5918988.32317922
2017-07-18,2220.07,6598872.11705791
2017-07-19,2300.01,5958981.48752502
2017-07-20,2265.21,6478892.62402049
2017-07-21,2840.0,6158947.30925405
2017-07-22,2672.95,6398906.29532888
2017-07-23,2825.51,6878824.26747855
2017-07-24,2748.36,7118783.25355338
2017-07-25,2759.58,5918988.32317922
2017-07-26,2564.3,5878995.15883341
2017-07-27,2516.93,6585327.48529789
2017-07-28,2656.53,6414280.01814729
2017-07-29,2784.8,6713613.08566083
2017-07-30,2704.53,6285994.41778435
2017-07-31,2738.92,6200470.68420905
2017-08-01,2862.9,6371518.15135964
2017-08-02,2731.34,6499803.75172259
2017-08-03,2699.39,5901137.61669551
2017-08-04,2790.0,7654374.1549891
2017-08-05,2856.52,7568850.42141381
2017-08-06,3250.77,5986661.3502708
2017-08-07,3210.2,6542565.61851024
2017-08-08,3380.5,7012946.15317437
2017-08-09,3408.75,6333394.73736857
2017-08-10,3340.28,6149818.07831441
2017-08-11,3413.41,6608759.72594982
2017-08-12,3650.0,6195712.24307795
2017-08-13,3868.52,6792336.38500398
2017-08-14,4073.76,5966241.41926025
2017-08-15,4315.66,6975913.04405814
2017-08-16,4179.97,5966241.41926025
2017-08-17,4375.8,8215055.49267373
2017-08-18,4279.79,6838230.54976752
2017-08-19,4104.71,6930018.8792946
2017-08-20,4146.09,5966241.41926025
2017-08-21,4054.6,5277828.94780714
2017-08-22,3986.28,4084580.66395509
2017-08-23,4090.89,7297172.19740292
2017-08-24,4133.67,4459277.5076504
2017-08-25,4331.77,4459277.5076504
2017-08-26,4357.77,4635882.55745833
2017-08-27,4339.82,6843445.68005754
2017-08-28,4339.05,5695512.85630595
2017-08-29,4376.66,6578538.10534563
2017-08-30,4594.54,7417412.09193333
2017-08-31,4582.52,7196655.77967341
2017-09-01,4732.87,7682319.66664524
2017-09-02,4908.41,7240807.04212539
2017-09-03,4585.57,6799294.41760555
2017-09-04,4603.54,7726470.92909722
2017-09-05,4202.91,8697798.70304087
2017-09-06,4385.02,7430760.7659943
2017-09-07,4612.12,8072925.27663579
2017-09-08,4613.84,8027056.38301854
2017-09-09,4312.26,7751843.02131504
2017-09-10,4330.87,6329907.31918033
2017-09-11,4232.93,7981187.48940129
2017-09-12,4198.59,8623352.00004277
2017-09-13,4169.94,8715089.78727727
2017-09-14,3865.22,7981187.48940129
2017-09-15,3216.43,8256400.85110478
2017-09-16,3707.5,7751843.02131504
2017-09-17,3689.11,8072925.27663579
2017-09-18,3678.53,6965995.45167762
2017-09-19,4092.07,8556655.83040715
2017-09-20,3899.35,6417491.87280536
2017-09-21,3894.48,9653662.98815166
2017-09-22,3600.92,7624199.74632432
2017-09-23,3604.79,9105159.40927941
2017-09-24,3777.62,7953301.89364767
2017-09-25,3666.31,6856294.73590317
2017-09-26,3931.98,7569349.3884371
2017-09-27,3881.0,8063002.60942212
2017-09-28,4204.51,9708513.34603889
2017-09-29,4189.38,9269710.48294108
2017-09-30,4164.27,7569349.3884371
2017-10-01,4354.16,7130546.52533929
2017-10-02,4405.01,8380132.03961296
2017-10-03,4394.07,10223761.0883278
2017-10-04,4308.33,7486251.28872091
2017-10-05,4211.55,6983443.36634413
2017-10-06,4318.58,8882939.96198973
2017-10-07,4369.57,8827072.41505898
2017-10-08,4439.46,10167893.5413971
2017-10-09,4605.66,8994675.05585124
2017-10-10,4773.84,8938807.50892049
2017-10-11,4776.5,7765589.02337467
2017-10-12,4822.17,8547734.68040521
2017-10-13,5435.75,7597986.38258241
2017-10-14,5636.24,7877324.11723618
2017-10-15,5825.99,11601113.0653046
2017-10-16,5691.69,10351762.4275025
2017-10-17,5764.24,9756833.55235872
2017-10-18,5594.66,8983426.01467175
2017-10-19,5571.92,10589733.9775601
2017-10-20,5697.16,10649226.8650745
2017-10-21,5986.44,9102411.78970051
2017-10-22,6012.65,10827705.5276176
2017-10-23,5982.49,10173283.7649594
2017-10-24,5900.59,9935312.21490186
2017-10-25,5510.76,11006184.1901607
2017-10-26,5732.35,12999790.2869909
2017-10-27,5889.82,7510989.94359475
2017-10-28,5769.89,6138789.85774571
2017-10-29,5728.65,11122042.8010922
2017-10-30,6136.49,10616495.4010426
2017-10-31,6133.16,9966505.88669303
2017-11-01,6416.07,7872095.2293445
2017-11-02,6751.98,10833158.5724924
2017-11-03,7024.56,8594305.80084399
2017-11-04,7213.04,9388737.42949343
2017-11-05,7365.99,10183169.0581429
2017-11-06,7392.51,9605400.60094328
2017-11-07,6960.58,11266484.9153921
2017-11-08,7128.64,10399832.2295927
2017-11-09,7468.44,11049821.7439423
2017-11-10,7092.42,8139094.7449613
2017-11-11,6569.22,5426063.16330753
2017-11-12,6340.89,5426063.16330753
2017-11-13,5890.08,9495610.53578818
2017-11-14,6493.63,8681701.06129205
2017-11-15,6592.73,10309520.0102843
2017-11-16,7279.78,10309520.0102843
2017-11-17,7868.77,11326906.8534045
2017-11-18,7718.2,9224307.3776228
2017-11-19,7791.3,10852126.3266151
2017-11-20,8049.72,11869513.1697352
2017-11-21,8242.81,11733861.5906525
2017-11-22,8095.88,8342572.11358533
2017-11-23,8236.72,10648648.957991
2017-11-24,8043.31,9977010.84137572
2017-11-25,8212.78,10445729.4715075
2017-11-26,8768.8,10244850.0585939
2017-11-27,9311.7,11383166.7317709
2017-11-28,9717.32,10445729.4715075
2017-11-29,9919.0,11584046.1446846
2017-11-30,9646.35,11182287.3188573
2017-12-01,9988.19,12253644.1877299
2017-12-02,10879.88,10780528.4930301
2017-12-03,10912.87,11784925.5575982
2017-12-04,11179.52,12119724.5791208
2017-12-05,11591.22,11918845.1662072
2017-12-06,11660.41,14867776.0589056
2017-12-07,13843.93,11941671.1962486
2017-12-08,16860.88,12337090.7722833
2017-12-09,15875.27,13760601.2460083
2017-12-10,14652.37,12969762.0939389
2017-12-11,15068.95,13523349.5003875
2017-12-12,16732.72,12337090.7722833
2017-12-13,16916.8,14709608.2284917
2017-12-14,16252.31,14630524.3132847
2017-12-15,16408.15,13365181.6699736
2017-12-16,17507.86,13523349.5003875
2017-12-17,19279.9,14630524.3132847
2017-12-18,18905.26,16946489.2356708
2017-12-19,18911.79,13035760.950516
2017-12-20,17382.94,12663310.6376441
2017-12-21,16357.24,12290860.3247722
2017-12-22,15521.07,14432449.6237856
2017-12-23,13776.61,12942648.372298
2017-12-24,14121.53,14153111.8891317
2017-12-25,13554.31,12570198.0594261
2017-12-26,13740.94,13221986.1069519
2017-12-27,15677.99,14525562.2020035
2017-12-28,15422.19,13873774.1544777
2017-12-29,14214.01,15363575.4059653
2017-12-30,14413.54,13687548.9980418
2017-12-31,12612.54,15177350.2495293
2018-01-01,13796.0,14975580.9596883
2018-01-02,13374.98,16415540.6673506
2018-01-03,14793.46,15071578.2735325
2018-01-04,15039.24,16127548.7258182
2018-01-05,15169.66,13727615.8797143
2018-01-06,16914.73,16127548.7258182
2018-01-07,17155.95,15551564.8427532
2018-01-08,16192.91,15935554.0981299
2018-01-09,14962.63,15743559.4704415
2018-01-10,14437.42,15935554.0981299
2018-01-11,14882.86,18527481.5719221
2018-01-12,13285.55,17087521.8642597
2018-01-13,13791.19,16501289.1137539
2018-01-14,14246.18,17165770.5545763
2018-01-15,13583.83,16612036.0205577
2018-01-16,13554.14,17608758.1817911
2018-01-17,11307.27,18494733.4362209
2018-01-18,11091.26,19159214.8770432
2018-01-19,11174.82,18273239.6226134
2018-01-20,11506.51,19712949.4110618
2018-01-21,12744.58,20709671.5722952
2018-01-22,11513.42,18494733.4362209
2018-01-23,10770.49,19602202.504258
2018-01-24,10831.49,19491455.5974543
2018-01-25,11392.03,20445148.5647756
2018-01-26,11150.79,20056949.5413938
2018-01-27,11094.24,20315748.890315
2018-01-28,11431.37,20445148.5647756
2018-01-29,11742.33,19151151.8201696
2018-01-30,11186.12,21609745.6349211
2018-01-31,10082.52,15139761.9118908
2018-02-01,10204.0,20703947.9136968
2018-02-02,9098.27,21739145.3093817
2018-02-03,8852.73,20445148.5647756
2018-02-04,9224.62,23033142.0539877
2018-02-05,8202.06,23938939.775212
2018-02-06,6925.46,24293141.3193202
2018-02-07,7712.37,20149017.2119067
2018-02-08,7585.17,18720008.8990056
2018-02-09,8245.08,19291612.224166
2018-02-10,8688.86,20434818.874487
2018-02-11,8561.0,21578025.5248079
2018-02-12,8068.02,23721537.9941597
2018-02-13,8895.72,23435736.3315795
2018-02-14,8527.87,25579248.8009313
2018-02-15,9471.64,18720008.8990056
2018-02-16,10033.77,22435430.5125487
2018-02-17,10178.56,21292223.8622277
2018-02-18,11085.83,23149934.6689992
2018-02-19,10392.46,23149934.6689992
2018-02-20,11171.78,21079198.6660777
2018-02-21,11245.98,25265138.8267172
2018-02-22,10485.78,22275181.5691176
2018-02-23,9850.78,22125683.7062376
2018-02-24,10171.3,21677190.1175976
2018-02-25,9699.76,25564134.5524772
2018-02-26,9582.29,21079198.6660777
2018-02-27,10319.46,23919658.0607974
2018-02-28,10628.61,23172168.7463975
2018-03-01,10332.14,24667147.3751973
2018-03-02,10931.12,23321666.6092775
2018-03-03,11040.53,26909615.3183971
2018-03-04,11453.34,22125683.7062376
2018-03-05,11516.83,24372959.7309369
2018-03-06,11442.48,25517998.1075581
2018-03-07,10727.69,25681575.018504
2018-03-08,9920.46,26499459.5732334
2018-03-09,9324.5,23882228.9980992
2018-03-10,9262.8,22900767.5324239
2018-03-11,8777.37,25027267.3747204
2018-03-12,9538.93,26335882.6622875
2018-03-13,9130.0,25845151.9294498
2018-03-14,9153.54,23555075.1762075
2018-03-15,8214.99,23555075.1762075
2018-03-16,8263.34,25517998.1075581
2018-03-17,8297.89,24372959.7309369
2018-03-18,7885.08,25990711.2963892
2018-03-19,8214.46,26679206.9598697
2018-03-20,8605.64,21859737.3155061
2018-03-21,8909.95,26162835.2122593
2018-03-22,8909.26,24613719.9694282
2018-03-23,8725.37,22892480.8107269
2018-03-24,8917.48,26851330.8757398
2018-03-25,8533.76,23236728.6424672
2018-03-26,8457.96,25818587.3805191
2018-03-27,8146.5,26162835.2122593
2018-03-28,7797.25,23236728.6424672
2018-03-29,7950.61,26162835.2122593
2018-03-30,7099.17,27884074.3709606
2018-03-31,6854.19,22031861.2313763
2018-04-01,6937.56,28274794.2168317
2018-04-02,6827.54,27227579.6162083
2018-04-03,7065.29,28449329.9836022
2018-04-04,7426.48,25656757.7152732
2018-04-05,6810.71,27227579.6162083
2018-04-06,6786.66,24085935.8143381
2018-04-07,6634.68,31416438.0187018
2018-04-08,6910.12,28100258.4500611
2018-04-09,7029.71,25656757.7152732
2018-04-10,6784.41,28623865.7503728
2018-04-11,6849.3,28100258.4500611
2018-04-12,6955.36,26878508.0826671
2018-04-13,7941.46,28798401.5171434
2018-04-14,7895.25,26146926.5194725
2018-04-15,8013.91,31109116.953825
2018-04-16,8368.1,26910340.4324498
2018-04-17,8069.03,30918263.4755807
2018-04-18,7907.19,30536556.519092
2018-04-19,8175.96,33971919.1274899
2018-04-20,8288.12,26146926.5194725
2018-04-21,8876.51,30345703.0408477
2018-04-22,8930.6,30536556.519092
2018-04-23,8812.76,29200582.1713817
2018-04-24,8952.68,30345703.0408477
2018-04-25,9658.11,23474977.824052
2018-04-26,8870.14,26910340.4324498
2018-04-27,9294.67,28391145.8892854
2018-04-28,8928.55,25592018.8297784
2018-04-29,9349.41,31590148.2430077
2018-04-30,9398.4,30990335.3016848
2018-05-01,9239.55,31590148.2430077
2018-05-02,9074.98,27991270.5950701
2018-05-03,9220.76,30190584.7132542
2018-05-04,9753.35,27591395.3008549
2018-05-05,9696.13,32189961.1843307
2018-05-06,9837.92,27391457.6537472
2018-05-07,9631.44,29990647.0661466
2018-05-08,9369.16,27791332.9479625
2018-05-09,9186.69,31990023.537223
2018-05-10,9310.37,30790397.6545772
2018-05-11,9015.88,26161151.1691398
2018-05-12,8396.83,33988897.1882526
2018-05-13,8463.52,30487010.8112811
2018-05-14,8691.46,27191117.750602
2018-05-15,8671.51,30075024.1786962
2018-05-16,8471.06,36872803.6163467
2018-05-17,8343.27,27191117.750602
2018-05-18,8063.86,30487010.8112811
2018-05-19,8239.08,31722970.7090357
2018-05-20,8242.07,29663037.5461113
2018-05-21,8520.59,32340950.657913
2018-05-22,8396.63,31104990.7601584
2018-05-23,7987.38,33370917.2393752
2018-05-24,7511.91,30616246.3183454
2018-05-25,7576.78,37681533.9302713
2018-05-26,7465.12,34684139.1858179
2018-05-27,7334.71,35112338.4350255
2018-05-28,7344.56,33399541.438195
2018-05-29,7106.06,29759847.8199301
2018-05-30,7457.02,37253334.6810636
2018-05-31,7386.72,36396936.1826484
2018-06-01,7489.66,35540537.6842331
2018-06-02,7518.67,32543142.9397797
2018-06-03,7637.14,34898238.8104217
2018-06-04,7713.85,39180231.302498
2018-06-05,7495.47,42980660.1034435
2018-06-06,7619.43,36103754.4868926
2018-06-07,7653.96,35121339.3988139
2018-06-08,7687.37,35612546.9428532
2018-06-09,7615.54,35121339.3988139
2018-06-10,7497.1,31191679.046499
2018-06-11,6762.1,34384528.0827548
2018-06-12,6879.31,35612546.9428532
2018-06-13,6553.0,35121339.3988139
2018-06-14,6299.89,37577377.1190106
2018-06-15,6637.41,37577377.1190106
2018-06-16,6391.16,40770226.1552664
2018-06-17,6488.68,38559792.2070893
2018-06-18,6445.79,40279018.6112271
2018-06-19,6712.5,39122596.140543
2018-06-20,6743.41,39122596.140543
2018-06-21,6760.83,42908653.8315633
2018-06-22,6719.79,38112980.7562709
